Date,pb
2005-05-20,2.0566
2005-05-23,2.0676
2005-05-24,2.0592
2005-05-25,2.0589
2005-05-26,2.0781
2005-05-27,2.0755
2005-05-30,2.0776
2005-05-31,2.0722
2005-06-01,2.1087
2005-06-02,2.1114
2005-06-03,2.1003
2005-06-06,2.0987
2005-06-07,2.1164
2005-06-08,2.1128
2005-06-09,2.1036
2005-06-10,2.1193
2005-06-13,2.1299
2005-06-14,2.1278
2005-06-15,2.1202
2005-06-16,2.1202
2005-06-17,2.1384
2005-06-20,2.1247
2005-06-21,2.1386
2005-06-22,2.1424
2005-06-23,2.1478
2005-06-24,2.1275
2005-06-27,2.1069
2005-06-28,2.1254
2005-06-29,2.1434
2005-06-30,2.0046
2005-07-01,2.018
2005-07-04,2.0171
2005-07-05,2.0121
2005-07-06,2.0255
2005-07-07,1.9979
2005-07-08,2.0362999999999998
2005-07-11,2.0467
2005-07-12,2.0426
2005-07-13,2.0568
2005-07-14,2.0699
2005-07-15,2.0701
2005-07-18,2.065
2005-07-19,2.0927
2005-07-20,2.0891
2005-07-21,2.0911
2005-07-22,2.0872
2005-07-25,2.0946
2005-07-26,2.0953
2005-07-27,2.1003
2005-07-28,2.1137
2005-07-29,2.1102
2005-08-01,2.1126
2005-08-02,2.1344
2005-08-03,2.1308
2005-08-04,2.1141
2005-08-05,2.0966
2005-08-08,2.106
2005-08-09,2.1292
2005-08-10,2.1457
2005-08-11,2.1368
2005-08-12,2.122
2005-08-15,2.1178
2005-08-16,2.1068
2005-08-17,2.1034
2005-08-18,2.0993
2005-08-19,2.1256
2005-08-22,2.1255
2005-08-23,2.1036
2005-08-24,2.0982
2005-08-25,2.0768
2005-08-26,2.061
2005-08-29,2.0691
2005-08-30,2.0682
2005-08-31,2.0884
2005-09-01,2.1105
2005-09-02,2.1013
2005-09-05,2.1114
2005-09-06,2.1312
2005-09-07,2.138
2005-09-08,2.1295
2005-09-09,2.1423
2005-09-12,2.1423
2005-09-13,2.1241
2005-09-14,2.1336
2005-09-15,2.1369
2005-09-16,2.1518
2005-09-19,2.1511
2005-09-20,2.163
2005-09-21,2.1321
2005-09-22,2.1217
2005-09-23,2.1343
2005-09-26,2.1757
2005-09-27,2.1668
2005-09-28,2.1919
2005-09-29,2.1834
2005-09-30,2.1522
2005-10-03,2.1623
2005-10-04,2.174
2005-10-05,2.1478
2005-10-06,2.1209
2005-10-07,2.1179
2005-10-10,2.1214
2005-10-11,2.129
2005-10-12,2.1122
2005-10-13,2.09
2005-10-14,2.0937
2005-10-17,2.098
2005-10-18,2.0852
2005-10-19,2.0442
2005-10-20,2.0525
2005-10-21,2.0418
2005-10-24,2.0686
2005-10-25,2.0575
2005-10-26,2.0639
2005-10-27,2.0264
2005-10-28,2.0218
2005-10-31,2.0733
2005-11-01,2.0724
2005-11-02,2.0692
2005-11-03,2.1051
2005-11-04,2.1046
2005-11-07,2.106
2005-11-08,2.107
2005-11-09,2.0963
2005-11-10,2.0937
2005-11-11,2.1199
2005-11-14,2.1263
2005-11-15,2.1247
2005-11-16,2.11
2005-11-17,2.1163
2005-11-18,2.1319
2005-11-21,2.1464
2005-11-22,2.1457
2005-11-23,2.1583
2005-11-24,2.1468
2005-11-25,2.1529
2005-11-28,2.1412
2005-11-29,2.1471999999999998
2005-11-30,2.1382
2005-12-01,2.1745
2005-12-02,2.1878
2005-12-05,2.1828
2005-12-06,2.1951
2005-12-07,2.1883
