Date,sh_out
2011-08-12,119.8
2011-08-15,119.8
2011-08-16,119.8
2011-08-17,120.2
2011-08-18,120.8
2011-08-19,124
2011-08-22,127
2011-08-23,127
2011-08-24,127
2011-08-25,127.4
2011-08-26,127.4
2011-08-29,127.4
2011-08-30,127.4
2011-08-31,127.8
2011-09-01,128.6
2011-09-02,128.6
2011-09-05,128.6
2011-09-06,128.6
2011-09-07,128.6
2011-09-08,128.6
2011-09-09,128.6
2011-09-12,128
2011-09-13,128
2011-09-14,128
2011-09-15,128
2011-09-16,128
2011-09-19,128
2011-09-20,127.2
2011-09-21,127
2011-09-22,127
2011-09-23,126.2
2011-09-26,125.2
2011-09-27,125.2
2011-09-28,125.2
2011-09-29,124.4
2011-09-30,124.4
2011-10-03,124.4
2011-10-04,124.4
2011-10-05,123.6
2011-10-06,123.6
2011-10-07,123
2011-10-10,123
2011-10-11,122.4
2011-10-12,122.4
2011-10-13,122.4
2011-10-14,121.6
2011-10-17,121.6
2011-10-18,120.8
2011-10-19,120
2011-10-20,120
2011-10-21,119.8
2011-10-24,121.2
2011-10-25,121.8
2011-10-26,121.8
2011-10-27,121.8
2011-10-28,122.4
2011-10-31,123
2011-11-01,123.2
2011-11-02,123.2
2011-11-03,123.8
2011-11-04,123.8
2011-11-07,123.8
2011-11-08,123.8
2011-11-09,123.8
2011-11-10,123.8
2011-11-11,123.8
2011-11-14,123.8
2011-11-15,121.8
2011-11-16,121.8
2011-11-17,121.8
2011-11-18,121.8
2011-11-21,121.8
2011-11-22,121.8
2011-11-23,121.8
2011-11-24,121.8
2011-11-25,121.8
2011-11-28,121.8
2011-11-29,121.8
2011-11-30,121.8
2011-12-01,121.8
2011-12-02,121.8
2011-12-05,121.8
2011-12-06,121.8
2011-12-07,121.8
2011-12-08,121.8
2011-12-09,121.8
2011-12-12,121.8
2011-12-13,121.8
2011-12-14,121.8
2011-12-15,121.8
2011-12-16,121.8
2011-12-19,121.8
2011-12-20,124.2
2011-12-21,124.2
2011-12-22,123.4
2011-12-23,123.4
2011-12-26,123.4
2011-12-27,123.4
2011-12-28,122.6
2011-12-29,122.6
2011-12-30,122.6
2012-01-02,122.6
2012-01-03,122.6
2012-01-04,122.6
2012-01-05,122.6
2012-01-06,122.6
2012-01-09,122
2012-01-10,122
2012-01-11,122
2012-01-12,122
2012-01-13,123
2012-01-16,123
2012-01-17,123
2012-01-18,123
2012-01-19,123
2012-01-20,121.6
