Date,gdp_growth
2020-02-12,5.5
2020-02-13,5.5
2020-02-14,5.5
2020-02-17,5.5
2020-02-18,5.5
2020-02-19,5.5
2020-02-20,5.5
2020-02-21,5.5
2020-02-24,5.5
2020-02-25,5.5
2020-02-26,5.5
2020-02-27,5.5
2020-02-28,5.5
2020-03-02,5.5
2020-03-03,5.5
2020-03-04,5.5
2020-03-05,5.5
2020-03-06,5.5
2020-03-09,5.5
2020-03-10,5.5
2020-03-11,5.5
2020-03-12,5.5
2020-03-13,5.5
2020-03-16,5.5
